star_sInd,star_Name,star_L,star_dist,star_Spec,h_star_char_comp_mean,h_star_char_comp_std,h_star_char_comp_sem,h_star_char_comp_nEns,h_star_char_earth_cume_mean,h_star_char_earth_cume_std,h_star_char_earth_cume_sem,h_star_char_earth_cume_nEns,h_star_char_earth_frac_mean,h_star_char_earth_frac_std,h_star_char_earth_frac_sem,h_star_char_earth_frac_nEns,h_star_char_earth_uniq_mean,h_star_char_earth_uniq_std,h_star_char_earth_uniq_sem,h_star_char_earth_uniq_nEns,h_star_char_earth_value_mean,h_star_char_earth_value_std,h_star_char_earth_value_sem,h_star_char_earth_value_nEns,h_star_char_plan_cume_mean,h_star_char_plan_cume_std,h_star_char_plan_cume_sem,h_star_char_plan_cume_nEns,h_star_char_plan_frac_mean,h_star_char_plan_frac_std,h_star_char_plan_frac_sem,h_star_char_plan_frac_nEns,h_star_char_plan_uniq_mean,h_star_char_plan_uniq_std,h_star_char_plan_uniq_sem,h_star_char_plan_uniq_nEns,h_star_char_plan_value_mean,h_star_char_plan_value_std,h_star_char_plan_value_sem,h_star_char_plan_value_nEns,h_star_char_tInt_mean,h_star_char_tInt_std,h_star_char_tInt_sem,h_star_char_tInt_nEns,h_star_char_tIntAvg_mean,h_star_char_tIntAvg_std,h_star_char_tIntAvg_sem,h_star_char_tIntAvg_nEns,h_star_char_tobs1_mean,h_star_char_tobs1_std,h_star_char_tobs1_sem,h_star_char_tobs1_nEns,h_star_char_visit_mean,h_star_char_visit_std,h_star_char_visit_sem,h_star_char_visit_nEns,h_star_det_comp_mean,h_star_det_comp_std,h_star_det_comp_sem,h_star_det_comp_nEns,h_star_det_earth_cume_mean,h_star_det_earth_cume_std,h_star_det_earth_cume_sem,h_star_det_earth_cume_nEns,h_star_det_earth_frac_mean,h_star_det_earth_frac_std,h_star_det_earth_frac_sem,h_star_det_earth_frac_nEns,h_star_det_earth_uniq_mean,h_star_det_earth_uniq_std,h_star_det_earth_uniq_sem,h_star_det_earth_uniq_nEns,h_star_det_earth_value_mean,h_star_det_earth_value_std,h_star_det_earth_value_sem,h_star_det_earth_value_nEns,h_star_det_plan_cume_mean,h_star_det_plan_cume_std,h_star_det_plan_cume_sem,h_star_det_plan_cume_nEns,h_star_det_plan_frac_mean,h_star_det_plan_frac_std,h_star_det_plan_frac_sem,h_star_det_plan_frac_nEns,h_star_det_plan_uniq_mean,h_star_det_plan_uniq_std,h_star_det_plan_uniq_sem,h_star_det_plan_uniq_nEns,h_star_det_plan_value_mean,h_star_det_plan_value_std,h_star_det_plan_value_sem,h_star_det_plan_value_nEns,h_star_det_tInt_mean,h_star_det_tInt_std,h_star_det_tInt_sem,h_star_det_tInt_nEns,h_star_det_tIntAvg_mean,h_star_det_tIntAvg_std,h_star_det_tIntAvg_sem,h_star_det_tIntAvg_nEns,h_star_det_tobs1_mean,h_star_det_tobs1_std,h_star_det_tobs1_sem,h_star_det_tobs1_nEns,h_star_det_visit_mean,h_star_det_visit_std,h_star_det_visit_sem,h_star_det_visit_nEns,h_star_earth_per_star_mean,h_star_earth_per_star_std,h_star_earth_per_star_sem,h_star_earth_per_star_nEns,h_star_plan_per_star_mean,h_star_plan_per_star_std,h_star_plan_per_star_sem,h_star_plan_per_star_nEns,h_star_promo_allplan_mean,h_star_promo_allplan_std,h_star_promo_allplan_sem,h_star_promo_allplan_nEns,h_star_promo_earth_mean,h_star_promo_earth_std,h_star_promo_earth_sem,h_star_promo_earth_nEns,h_star_promo_hzone_mean,h_star_promo_hzone_std,h_star_promo_hzone_sem,h_star_promo_hzone_nEns
419,HIP 57443,0.86,9.22,G4V,0.6107584644152823,0.08585611271555343,0.0229460113101319,14,0.16,0.41971611377408014,0.041971611377408014,100,0.6428571428571429,0.4780914437337575,0.10432810619146023,21,0.16,0.41971611377408014,0.041971611377408014,100,0.05541565908646544,0.02543745869859189,0.0067984468028816705,14,0.16,0.41971611377408014,0.041971611377408014,100,0.6428571428571429,0.4780914437337575,0.10432810619146023,21,0.16,0.41971611377408014,0.041971611377408014,100,0.05541565908646544,0.02543745869859189,0.0067984468028816705,14,3.6493442287931313,10.509761856787517,1.0509761856787516,100,26.066744491379506,14.555393679295682,3.890092591252816,14,609.5489420261495,276.31462524782444,73.8481899022997,14,0.14,0.3487350880197772,0.03487350880197772,100,0.6786628735476397,0.020499455617486447,0.0020499455617486446,100,0.53,1.184538438857648,0.11845384388576481,100,0.8095238095238095,0.40237390808147827,0.08780518530755131,21,0.2,0.47140452079103123,0.047140452079103126,100,0.1225732391703997,0.29457479650188795,0.029457479650188793,100,0.53,1.184538438857648,0.11845384388576481,100,0.8095238095238095,0.40237390808147827,0.08780518530755131,21,0.2,0.47140452079103123,0.047140452079103126,100,0.1225732391703997,0.29457479650188795,0.029457479650188793,100,2.3885713577186816,1.3777040087243217,0.13777040087243217,100,0.6855442468915923,0.18535219401604996,0.018535219401604998,100,21.1292551343069,7.246182372561752,0.7246182372561752,100,3.35,1.0480862791225012,0.10480862791225012,100,0.24,0.4948216697442476,0.049482166974424764,100,0.24,0.4948216697442476,0.049482166974424764,100,0.17,0.377525168068637,0.0377525168068637,100,0.17,0.377525168068637,0.0377525168068637,100,0.17,0.377525168068637,0.0377525168068637,100
420,HIP 57507,0.73,17.47,G5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.23,0.4461960433384736,0.04461960433384736,100,0.23,0.4461960433384736,0.04461960433384736,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
421,HIP 57544,0.01,5.34,M4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.23,0.5096047190685834,0.05096047190685834,100,0.23,0.5096047190685834,0.05096047190685834,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
422,HIP 57548,0.007244359600749898,3.35,M4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,29,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,29,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,29,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,29,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.31,0.5064233865696235,0.05064233865696235,100,0.31,0.5064233865696235,0.05064233865696235,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
423,HIP 57757,3.79,10.93,F9V,0.13711409619940404,0.0024474859688029663,0.0009991819626981027,6,0.06,0.23868325657594153,0.023868325657594152,100,0.21428571428571427,0.4178554470186726,0.07896725691322383,28,0.06,0.23868325657594153,0.023868325657594152,100,0.05169820107571646,0.03850117285346617,0.015718037998281257,6,0.06,0.23868325657594153,0.023868325657594152,100,0.21428571428571427,0.4178554470186726,0.07896725691322383,28,0.06,0.23868325657594153,0.023868325657594152,100,0.05169820107571646,0.03850117285346617,0.015718037998281257,6,1.674619465007544,7.614709665534608,0.7614709665534608,100,27.910324416792403,16.412887050746715,6.700533080043821,6,1398.8802631273431,261.3123217262634,106.68030862189002,6,0.06,0.23868325657594153,0.023868325657594152,100,0.14103976248978956,0.0013194249372118635,0.00013466324375303328,96,0.52,1.0490977364412046,0.10490977364412046,100,0.7857142857142857,0.4178554470186726,0.07896725691322383,28,0.23,0.4461960433384735,0.04461960433384735,100,0.11360913039810927,0.2256285548390085,0.0230281179482143,96,0.52,1.0490977364412046,0.10490977364412046,100,0.7857142857142857,0.4178554470186726,0.07896725691322383,28,0.23,0.4461960433384735,0.04461960433384735,100,0.11360913039810927,0.2256285548390085,0.0230281179482143,96,3.504395890700079,1.3461184809989983,0.13461184809989984,100,1.1797966330186405,0.28571297131756174,0.02916045802593633,96,535.8525019911962,256.23103093166134,26.15147008541099,96,2.96,0.8030245854570621,0.08030245854570621,100,0.29,0.47768380565162344,0.04776838056516235,100,0.29,0.47768380565162344,0.04776838056516235,100,0.1,0.30151134457776335,0.030151134457776334,100,0.1,0.30151134457776335,0.030151134457776334,100,0.1,0.30151134457776335,0.030151134457776334,100
424,HIP 57802,0.03,8.59,M1V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.29,0.5182526976156115,0.051825269761561155,100,0.29,0.5182526976156115,0.051825269761561155,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
425,HIP 57939,0.23,9.09,G8V,0.49100171399513914,0.09060131536160132,0.030200438453867107,9,0.11,0.37321967966993574,0.03732196796699357,100,0.5625,0.51234753829798,0.128086884574495,16,0.11,0.37321967966993574,0.03732196796699357,100,0.0463866954081781,0.03329084710786417,0.011096949035954722,9,0.11,0.37321967966993574,0.03732196796699357,100,0.5625,0.51234753829798,0.128086884574495,16,0.11,0.37321967966993574,0.03732196796699357,100,0.0463866954081781,0.03329084710786417,0.011096949035954722,9,3.1332014776266863,11.120315655022765,1.1120315655022766,100,34.81334975140763,17.016359291071847,5.672119763690616,9,707.6580312462634,413.56302953383715,137.8543431779457,9,0.09,0.28762349126466125,0.028762349126466125,100,0.6693362690644241,0.01857274204816189,0.001857274204816189,100,0.46,1.1842399429272117,0.11842399429272117,100,0.875,0.3415650255319866,0.08539125638299665,16,0.16,0.4197161137740802,0.04197161137740802,100,0.044957068099369765,0.12546509580906187,0.012546509580906187,100,0.46,1.1842399429272117,0.11842399429272117,100,0.875,0.3415650255319866,0.08539125638299665,16,0.16,0.4197161137740802,0.04197161137740802,100,0.044957068099369765,0.12546509580906187,0.012546509580906187,100,5.8538737566300645,3.9391931846636554,0.3939193184663655,100,1.6776144835136668,0.4144112949543937,0.04144112949543937,100,120.6473226034487,66.05621203660166,6.605621203660166,100,3.35,1.2091820425896236,0.12091820425896235,100,0.18,0.43531017619043755,0.04353101761904375,100,0.18,0.43531017619043755,0.04353101761904375,100,0.14,0.3487350880197772,0.03487350880197772,100,0.14,0.3487350880197772,0.03487350880197772,100,0.14,0.3487350880197772,0.03487350880197772,100
426,HIP 58314,0.47,27.89,G5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.26,0.4845074558223786,0.04845074558223786,100,0.26,0.4845074558223786,0.04845074558223786,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
427,HIP 58345,0.25,10.16,K4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.65357266591415,0.014436217627450612,0.002551986844763775,32,0.1,0.5222329678670946,0.052223296786709464,100,0.23529411764705882,0.4372373160976031,0.10604562574894086,17,0.04,0.19694638556693206,0.019694638556693206,100,0.012768576947163983,0.03531047356209407,0.006242068825666255,32,0.1,0.5222329678670946,0.052223296786709464,100,0.23529411764705882,0.4372373160976031,0.10604562574894086,17,0.04,0.19694638556693206,0.019694638556693206,100,0.012768576947163983,0.03531047356209407,0.006242068825666255,32,5.217296699670967,8.743876733618096,0.8743876733618097,100,7.446333474884526,1.000937773148716,0.1769424717348048,32,1486.555216768672,219.17413830758355,38.74487986450264,32,0.71,1.208513570674756,0.1208513570674756,100,0.17,0.377525168068637,0.0377525168068637,100,0.17,0.377525168068637,0.0377525168068637,100,0.03,0.17144660799776543,0.017144660799776543,100,0.03,0.17144660799776543,0.017144660799776543,100,0.03,0.17144660799776543,0.017144660799776543,100
428,HIP 58451,0.34,21.07,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
429,HIP 58576,0.93,12.76,G8IV,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.5616919065044896,0.007200466369879495,0.0007810002330628981,85,0.06,0.23868325657594167,0.023868325657594166,100,0.21428571428571427,0.4178554470186726,0.07896725691322383,28,0.06,0.23868325657594167,0.023868325657594166,100,0.010816935391186132,0.040416246210101064,0.0043837573968343755,85,0.06,0.23868325657594167,0.023868325657594166,100,0.21428571428571427,0.4178554470186726,0.07896725691322383,28,0.06,0.23868325657594167,0.023868325657594166,100,0.010816935391186132,0.040416246210101064,0.0043837573968343755,85,5.6687055959071015,2.566416281681953,0.2566416281681953,100,2.3774242744659353,0.188146905839335,0.020407397210445266,85,1299.3533434846327,215.37449643506702,23.36064405706081,85,2.4,1.1009637651263606,0.11009637651263607,100,0.3,0.5025189076296059,0.05025189076296059,100,0.3,0.5025189076296059,0.05025189076296059,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
430,HIP 59072,7.12,19.76,F0IV,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2,0.4494665749754942,0.04494665749754942,100,0.2,0.4494665749754942,0.04494665749754942,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
431,HIP 59199,4.56,14.94,F0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.10882197187468205,6.64298829852188e-14,8.239612904863788e-15,65,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,0.0,0.0,0.0,65,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,0.0,0.0,0.0,65,0.3931441129353566,0.3620264308956453,0.03620264308956453,100,0.4701573860617692,0.0559115191769113,0.006934970441587632,65,1598.2219545320552,177.83892233124422,22.058203530986734,65,0.83,0.7393007889659362,0.07393007889659362,100,0.22,0.4623173950192379,0.04623173950192379,100,0.22,0.4623173950192379,0.04623173950192379,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
432,HIP 59272,0.84,22.22,G0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.18,0.43531017619043755,0.04353101761904375,100,0.18,0.43531017619043755,0.04353101761904375,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
433,HIP 59280,0.62,24.53,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.19,0.39427724440366246,0.03942772444036625,100,0.19,0.39427724440366246,0.03942772444036625,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
434,HIP 59296,0.22,19.77,K4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.28,0.5519478821831499,0.05519478821831499,100,0.28,0.5519478821831499,0.05519478821831499,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
435,HIP 59707,0.83,29.32,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.3,0.5025189076296059,0.05025189076296059,100,0.3,0.5025189076296059,0.05025189076296059,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
436,HIP 59750,1.56,22.35,F6V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.17,0.377525168068637,0.0377525168068637,100,0.17,0.377525168068637,0.0377525168068637,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
437,HIP 60074,1.03,27.46,G2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2,0.4494665749754944,0.04494665749754944,100,0.2,0.4494665749754944,0.04494665749754944,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
438,HIP 60303,0.09,15.85,M0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.19,0.464823198711732,0.0464823198711732,100,0.19,0.464823198711732,0.0464823198711732,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
439,HIP 60310,0.29,24.69,K4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.26,0.504925236990086,0.0504925236990086,100,0.26,0.504925236990086,0.0504925236990086,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
440,HIP 60370,1.21,25.49,G3V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.18,0.38612291966536944,0.03861229196653694,100,0.18,0.38612291966536944,0.03861229196653694,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
441,HIP 60729,2.02,26.61,G4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.18,0.38612291966536977,0.038612291966536975,100,0.18,0.38612291966536977,0.038612291966536975,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
